"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler","GroupID"
"S1B_IW_GRDH_1SDV_20170620T062130_20170620T062155_006130_00AC4E_69C1","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","411","2017-06-20T06:21:55Z","2017-06-20T18:38:15Z","GRD_HD","2017-06-20T06:21:30Z","2017-06-20T06:21:55Z","54.2701","-1.645","54.7885","0.6261","55.21","-3.4693","53.2985","0.0899","53.7163","-3.8613","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062130_20170620T062155_006130_00AC4E_69C1.zip","924.29","-1","0","0","-1","S1B_IWDV_0411_0416_006130_154"
"S1B_IW_GRDH_1SDV_20170620T062130_20170620T062155_006130_00AC4E_69C1","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","411","2017-06-20T06:21:55Z","2017-06-20T18:38:15Z","METADATA_GRD_HD","2017-06-20T06:21:30Z","2017-06-20T06:21:55Z","54.2701","-1.645","54.7885","0.6261","55.21","-3.4693","53.2985","0.0899","53.7163","-3.8613","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062130_20170620T062155_006130_00AC4E_69C1.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0411_0416_006130_154"
"S1B_IW_GRDH_1SDV_20170620T062105_20170620T062130_006130_00AC4E_E4BC","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","406","2017-06-20T06:21:30Z","2017-06-20T15:00:26Z","GRD_HD","2017-06-20T06:21:05Z","2017-06-20T06:21:30Z","55.7625","-1.1707","56.277","1.1893","56.7032","-3.0654","54.7886","0.6261","55.2102","-3.4708","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062105_20170620T062130_006130_00AC4E_E4BC.zip","803.04","-1","0","0","-1","S1B_IWDV_0406_0411_006130_154"
"S1B_IW_GRDH_1SDV_20170620T062105_20170620T062130_006130_00AC4E_E4BC","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","406","2017-06-20T06:21:30Z","2017-06-20T15:00:27Z","METADATA_GRD_HD","2017-06-20T06:21:05Z","2017-06-20T06:21:30Z","55.7625","-1.1707","56.277","1.1893","56.7032","-3.0654","54.7886","0.6261","55.2102","-3.4708","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062105_20170620T062130_006130_00AC4E_E4BC.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0406_0411_006130_154"
"S1B_IW_GRDH_1SDV_20170620T062040_20170620T062105_006130_00AC4E_55A0","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","401","2017-06-20T06:21:05Z","2017-06-20T15:00:29Z","GRD_HD","2017-06-20T06:20:40Z","2017-06-20T06:21:05Z","57.2538","-.6738","57.7638","1.7853","58.1956","-2.6443","56.2771","1.1894","56.7034","-3.067","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062040_20170620T062105_006130_00AC4E_55A0.zip","803.44","-1","0","0","-1","S1B_IWDV_0401_0406_006130_154"
"S1B_IW_GRDH_1SDV_20170620T062040_20170620T062105_006130_00AC4E_55A0","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","401","2017-06-20T06:21:05Z","2017-06-20T15:00:30Z","METADATA_GRD_HD","2017-06-20T06:20:40Z","2017-06-20T06:21:05Z","57.2538","-.6738","57.7638","1.7853","58.1956","-2.6443","56.2771","1.1894","56.7034","-3.067","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062040_20170620T062105_006130_00AC4E_55A0.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0401_0406_006130_154"
"S1B_IW_GRDH_1SDV_20170620T062015_20170620T062040_006130_00AC4E_D0E6","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","396","2017-06-20T06:20:40Z","2017-06-20T14:58:47Z","GRD_HD","2017-06-20T06:20:15Z","2017-06-20T06:20:40Z","58.7437","-.1498","59.2483","2.4188","59.6871","-2.2033","57.7639","1.7854","58.1959","-2.646","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062015_20170620T062040_006130_00AC4E_D0E6.zip","825.12","-1","0","0","-1","S1B_IWDV_0396_0401_006130_154"
"S1B_IW_GRDH_1SDV_20170620T062015_20170620T062040_006130_00AC4E_D0E6","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","396","2017-06-20T06:20:40Z","2017-06-20T14:58:48Z","METADATA_GRD_HD","2017-06-20T06:20:15Z","2017-06-20T06:20:40Z","58.7437","-.1498","59.2483","2.4188","59.6871","-2.2033","57.7639","1.7854","58.1959","-2.646","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T062015_20170620T062040_006130_00AC4E_D0E6.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0396_0401_006130_154"
"S1B_IW_GRDH_1SDV_20170620T061950_20170620T062015_006130_00AC4E_0F78","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","391","2017-06-20T06:20:15Z","2017-06-20T15:58:17Z","GRD_HD","2017-06-20T06:19:50Z","2017-06-20T06:20:15Z","60.2321",".4053","60.7306","3.0957","61.1776","-1.7392","59.2484","2.4189","59.6873","-2.2051","NA","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T061950_20170620T062015_006130_00AC4E_0F78.zip","824.89","-1","0","0","-1","S1B_IWDV_0391_0396_006130_154"
"S1B_IW_GRDH_1SDV_20170620T061950_20170620T062015_006130_00AC4E_0F78","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","391","2017-06-20T06:20:15Z","2017-06-20T15:58:18Z","METADATA_GRD_HD","2017-06-20T06:19:50Z","2017-06-20T06:20:15Z","60.2321",".4053","60.7306","3.0957","61.1776","-1.7392","59.2484","2.4189","59.6873","-2.2051","NA","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SB/S1B_IW_GRDH_1SDV_20170620T061950_20170620T062015_006130_00AC4E_0F78.iso.xml","0.05","-1","0","0","-1","S1B_IWDV_0391_0396_006130_154"
"S1B_IW_GRDH_1SDV_20170620T061925_20170620T061950_006130_00AC4E_64E2","Sentinel-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","6130","154","386","2017-06-20T06:19:50Z","2017-06-20T14:59:30Z","GRD_HD","2017-06-20T06:19:25Z","2017-06-20T06:19:50Z","61.7188",".9966","62.2101","3.8227",
