GRANULE_ID,PRODUCT_ID,DATATAKE_IDENTIFIER,MGRS_TILE,SENSING_TIME,TOTAL_SIZE,CLOUD_COVER,GEOMETRIC_QUALITY_FLAG,GENERATION_TIME,NORTH_LAT,SOUTH_LAT,WEST_LON,EAST_LON,BASE_URL,Acquisition Date
L1C_T60KXE_A018330_20181225T221932,S2A_MSIL1C_20181225T221931_N0207_R029_T60KXE_20181225T232556,GS2A_20181225T221931_018330_N02.07,60KXE,2018-12-25T22:21:06.000000Z,761839709.0,17.2291,,2018-12-25T23:25:56.000000Z,-18.0782571546,-19.0783688072,177.94667161,178.993772677,gs://gcp-public-data-sentinel-2/tiles/60/K/XE/S2A_MSIL1C_20181225T221931_N0207_R029_T60KXE_20181225T232556.SAFE,2018-12-25 22:21:06+00:00
L1C_T60KXF_A018330_20181225T221932,S2A_MSIL1C_20181225T221931_N0207_R029_T60KXF_20181225T232556,GS2A_20181225T221931_018330_N02.07,60KXF,2018-12-25T22:20:51.500000Z,626951809.0,30.2397,,2018-12-25T23:25:56.000000Z,-17.1747193588,-18.1742074179,178.003846423,178.983268462,gs://gcp-public-data-sentinel-2/tiles/60/K/XF/S2A_MSIL1C_20181225T221931_N0207_R029_T60KXF_20181225T232556.SAFE,2018-12-25 22:20:51.500000+00:00
L1C_T60KXG_A018330_20181225T221932,S2A_MSIL1C_20181225T221931_N0207_R029_T60KXG_20181225T232556,GS2A_20181225T221931_018330_N02.07,60KXG,2018-12-25T22:20:36.780000Z,421919265.0,15.6857,,2018-12-25T23:25:56.000000Z,-16.2716376801,-17.2695679344,178.224310805,178.973365455,gs://gcp-public-data-sentinel-2/tiles/60/K/XG/S2A_MSIL1C_20181225T221931_N0207_R029_T60KXG_20181225T232556.SAFE,2018-12-25 22:20:36.780000+00:00
L1C_T60KYD_A018330_20181225T221932,S2A_MSIL1C_20181225T221931_N0207_R029_T60KYD_20181225T232556,GS2A_20181225T221931_018330_N02.07,60KYD,2018-12-25T22:21:16.990000Z,838656008.0,2.0801,,2018-12-25T23:25:56.000000Z,-18.9690605254,-19.9744194106,178.89929258700002,179.959368783,gs://gcp-public-data-sentinel-2/tiles/60/K/YD/S2A_MSIL1C_20181225T221931_N0207_R029_T60KYD_20181225T232556.SAFE,2018-12-25 22:21:16.990000+00:00
L1C_T60KYE_A018330_20181225T221932,S2A_MSIL1C_20181225T221931_N0207_R029_T60KYE_20181225T232556,GS2A_20181225T221931_018330_N02.07,60KYE,2018-12-25T22:21:02.630000Z,825213993.0,10.1164,,2018-12-25T23:25:56.000000Z,-18.0662559481,-19.0710244241,178.88933617900003,179.942978909,gs://gcp-public-data-sentinel-2/tiles/60/K/YE/S2A_MSIL1C_20181225T221931_N0207_R029_T60KYE_20181225T232556.SAFE,2018-12-25 22:21:02.630000+00:00
L1C_T60KYF_A018330_20181225T221932,S2A_MSIL1C_20181225T221931_N0207_R029_T60KYF_20181225T232556,GS2A_20181225T221931_018330_N02.07,60KYF,2018-12-25T22:20:48.030000Z,812690626.0,18.8214,,2018-12-25T23:25:56.000000Z,-17.1633549664,-18.167535603399998,178.87994597,179.92748847099998,gs://gcp-public-data-sentinel-2/tiles/60/K/YF/S2A_MSIL1C_20181225T221931_N0207_R029_T60KYF_20181225T232556.SAFE,2018-12-25 22:20:48.030000+00:00
L1C_T60KYG_A018330_20181225T221932,S2A_MSIL1C_20181225T221931_N0207_R029_T60KYG_20181225T232556,GS2A_20181225T221931_018330_N02.07,60KYG,2018-12-25T22:20:33.650000Z,785429970.0,11.2514,,2018-12-25T23:25:56.000000Z,-16.2609039462,-17.264498978699997,178.871114223,179.912884377,gs://gcp-public-data-sentinel-2/tiles/60/K/YG/S2A_MSIL1C_20181225T221931_N0207_R029_T60KYG_20181225T232556.SAFE,2018-12-25 22:20:33.650000+00:00
L1C_T60LYH_A018330_20181225T221932,S2A_MSIL1C_20181225T221931_N0207_R029_T60LYH_20181225T232556,GS2A_20181225T221931_018330_N02.07,60LYH,2018-12-25T22:20:18.980000Z,754173586.0,2.8699,,2018-12-25T23:25:56.000000Z,-15.3578237805,-16.3608345331,178.86281816099998,179.899128982,gs://gcp-public-data-sentinel-2/tiles/60/L/YH/S2A_MSIL1C_20181225T221931_N0207_R029_T60LYH_20181225T232556.SAFE,2018-12-25 22:20:18.980000+00:00
L1C_T01KAU_A009450_20181227T220915,S2B_MSIL1C_20181227T220919_N0207_R129_T01KAU_20181227T232343,GS2B_20181227T220919_009450_N02.07,01KAU,2018-12-27T22:11:27.960000Z,44340466.0,30.6542,,2018-12-27T23:23:43.000000Z,-19.3082510046,-19.9630305843,-179.92500390599997,-179.762066897,gs://gcp-public-data-sentinel-2/tiles/01/K/AU/S2B_MSIL1C_20181227T220919_N0207_R129_T01KAU_20181227T232343.SAFE,2018-12-27 22:11:27.960000+00:00
L1C_T01KBA_A009450_20181227T220915,S2B_MSIL1C_20181227T220919_N0207_R129_T01KBA_20181227T232343,GS2B_20181227T220919_009450_N02.07,01KBA,2018-12-27T22:10:51.870000Z,401909693.0,18.4613,,2018-12-27T23:23:43.000000Z,-17.1719574753,-18.1684172299,-179.478707318,-178.788591118,gs://gcp-public-data-sentinel-2/tiles/01/K/BA/S2B_MSIL1C_20181227T220919_N0207_R129_T01KBA_20181227T232343.SAFE,2018-12-27 22:10:51.870000+00:00
L1C_T01KBB_A009450_20181227T220915,S2B_MSIL1C_20181227T220919_N0207_R129_T01KBB_20181227T232343,GS2B_20181227T220919_009450_N02.07,01KBB,2018-12-27T22:10:37.470000Z,258827795.0,7.0814,,2018-12-27T23:23:43.000000Z,-16.2711147901,-17.2653340184,-179.258509354,-178.780187093,gs://gcp-public-data-sentinel-2/tiles/01/K/BB/S2B_MSIL1C_20181227T220919_N0207_R129_T01KBB_20181227T232343.SAFE,2018-12-27 22:10:37.470000+00:00
L1C_T01KBU_A009450_20181227T220915,S2B_MSIL1C_20181227T220919_N0207_R129_T01KBU_20181227T232343,GS2B_20181227T220919_009450_N02.07,01KBU,2018-12-27T22:11:21.390000Z,720266284.0,24.2831,,2018-12-27T23:23:43.000000Z,-18.973044088199998,-19.9753956575,-179.866593161,-178.80699885299998,gs://gcp-public-data-sentinel-2/tiles/01/K/BU/S2B_MSIL1C_20181227T220919_N0207_R129_T01KBU_20181227T232343.SAFE,2018-12-27 22:11:21.390000+00:00
L1C_T01KBV_A009450_20181227T220915,S2B_MSIL1C_20181227T220919_N0207_R129_T01KBV_20181227T232343,GS2B_20181227T220919_009450_N02.07,01KBV,2018-12-27T22:11:06.750000Z,555311110.0,28.0066,,2018-12-27T23:23:43.000000Z,-18.0727953664,-19.0719539543,-179.700623115,-178.797524673,gs://gcp-public-data-sentinel-2/tiles/01/K/BV/S2B_MSIL1C_20181227T220919_N0207_R129_T01KBV_20181227T232343.SAFE,2018-12-27 22:11:06.750000+00:00
L1C_T01KCA_A009450_20181227T220915,S2B_MSIL1C_20181227T220919_N0207_R129_T01KCA_20181227T232343,GS2B_20181227T220919_009450_N02.07,01KCA,2018-12-27T22:10:49.060000Z,781199037.0,9.1008,,2018-12-27T23:23:43.000000Z,-17.175597105999998,-18.1749404864,-178.89085005299998,-177.848294096,gs://gcp-public-data-sentinel-2/tiles/01/K/CA/S2B_MSIL1C_20181227T220919_N0207_R129_T01KCA_20181227T232343.SAFE,2018-12-27 22:10:49.060000+00:00
L1C_T01KCT_A009450_20181227T220915,S2B_MSIL1C_20181227T220919_N0207_R129_T01KCT_20181227T232343,GS2B_20181227T220919_009450_N02.07,01KCT,2018-12-27T22:11:32.830000Z,809400139.0,28.5648,,2018-12-27T23:23:43.000000Z,-19.8855439061,-20.8857781695,-178.922649571,-177.861783394,gs://gcp-public-data-sentinel-2/tiles/01/K/CT/S2B_MSIL1C_20181227T220919_N0207_R129_T01KCT_20181227T232343.SAFE,2018-12-27 22:11:32.830000+00:00
L1C_T01KCU_A009450_20181227T220915,S2B_MSIL1C_20181227T220919_N0207_R129_T01KCU_20181227T232343,GS2B_20181227T220919_009450_N02.07,01KCU,2018-12-27T22:11:18.210000Z,807215507.0,17.4351,,2018-12-27T23:23:43.000000Z,-18.9826816155,-19.9826190002,-178.911462674,-177.857029028,gs://gcp-public-data-sentinel-2/tiles/01/K/CU/S2B_MSIL1C_20181227T220919_N0207_R129_T01KCU_20181227T232343.SAFE,2018-12-27 22:11:18.210000+00:00
L1C_T01KCV_A009450_20181227T220915,S2B_MSIL1C_20181227T220919_N0207_R129_T01KCV_20181227T232343,GS2B_20181227T220919_009450_N02.07,01KCV,2018-12-27T22:11:03.630000Z,795633841.0,9.2901,,2018-12-27T23:23:43.000000Z,-18.0791840487,-19.0788245422,-178.900865487,-177.85253374400003,gs://gcp-public-data-sentinel-2/tiles/01/K/CV/S2B_MSIL1C_20181227T220919_N0207_R129_T01KCV_20181227T232343.SAFE,2018-12-27 22:11:03.630000+00:00
L1C_T60KWD_A018373_20181228T223002,S2A_MSIL1C_20181228T223001_N0207_R072_T60KWD_20181228T233843,GS2A_20181228T223001_018373_N02.07,60KWD,2018-12-28T22:31:19.660000Z,576553806.0,98.8036,,2018-12-28T23:38:43.000000Z,-18.9894942657,-19.9847157493,176.99971306900002,178.04621726599999,gs://gcp-public-data-sentinel-2/tiles/60/K/WD/S2A_MSIL1C_20181228T223001_N0207_R072_T60KWD_20181228T233843.SAFE,2018-12-28 22:31:19.660000+00:00
L1C_T60KWE_A018373_20181228T223002,S2A_MSIL1C_20181228T223001_N0207_R072_T60KWE_20181228T233843,GS2A_20181228T223001_018373_N02.07,60KWE,2018-12-28T22:31:05.370000Z,582754057.0,98.5236,,2018-12-28T23:38:43.000000Z,-18.0856501588,-19.0808192152,176.999714672,178.04338673400002,gs://gcp-public-data-sentinel-2/tiles/60/K/WE/S2A_MSIL1C_20181228T223001_N0207_R072_T60KWE_20181228T233843.SAFE,2018-12-28 22:31:05.370000+00:00
L1C_T60KWF_A018373_20181228T223002,S2A_MSIL1C_20181228T223001_N0207_R072_T60KWF_20181228T233843,GS2A_20181228T223001_018373_N02.07,60KWF,2018-12-28T22:30:50.880000Z,572708580.0,99.9148,,2018-12-28T23:38:43.000000Z,-17.1817199435,-18.1768340754,176.999716198,178.03788647099998,gs://gcp-public-data-sentinel-2/tiles/60/K/WF/S2A_MSIL1C_20181228T223001_N0207_R072_T60KWF_20181228T233843.SAFE,2018-12-28 22:30:50.880000+00:00
L1C_T60KWG_A018373_20181228T223002,S2A_MSIL1C_20181228T223001_N0207_R072_T60KWG_20181228T233843,GS2A_20181228T223001_018373_N02.07,60KWG,2018-12-28T22:30:36.350000Z,621217232.0,99.4259,,2018-12-28T23:38:43.000000Z,-16.2782497428,-17.2733063153,176.999717572,178.03270101200002,gs://gcp-public-data-sentinel-2/tiles/60/K/WG/S2A_MSIL1C_20181228T223001_N0207_R072_T60KWG_20181228T233843.SAFE,2018-12-28 22:30:36.350000+00:00
L1C_T60KXD_A018373_20181228T223002,S2A_MSIL1C_20181228T223001_N0207_R072_T60KXD_20181228T233843,GS2A_20181228T223001_018373_N02.07,60KXD,2018-12-28T22:31:13.710000Z,58525407.0,99.9932,,2018-12-28T23:38:43.000000Z,-18.9887429051,-19.9185293844,177.94993362900001,178.16860535400002,gs://gcp-public-data-sentinel-2/tiles/60/K/XD/S2A_MSIL1C_20181228T223001_N0207_R072_T60KXD_20181228T233843.SAFE,2018-12-28 22:31:13.710000+00:00
L1C_T60KXE_A018373_20181228T223002,S2A_MSIL1C_20181228T223001_N0207_R072_T60KXE_20181228T233843,GS2A_20181228T223001_018373_N02.07,60KXE,2018-12-28T22:31:01.400000Z,166948485.0,100.0,,2018-12-28T23:38:43.000000Z,-18.0835378401,-19.0783688072,177.944951183,178.37524837599997,gs://gcp-public-data-sentinel-2/tiles/60/K/XE/S2A_MSIL1C_20181228T223001_N0207_R072_T60KXE_20181228T233843.SAFE,2018-12-28 22:31:01.400000+00:00
L1C_T60KXF_A018373_20181228T223002,S2A_MSIL1C_20181228T223001_N0207_R072_T60KXF_20181228T233843,GS2A_20181228T223001_018373_N02.07,60KXF,2018-12-28T22:30:47.420000Z,286064512.0,100.0,,2018-12-28T23:38:43.000000Z,-17.1781655898,-18.1745078561,177.940252162,178.581055662,gs://gcp-public-data-sentinel-2/tiles/60/K/XF/S2A_MSIL1C_20181228T223001_N0207_R072_T60KXF_20181228T233843.SAFE,2018-12-28 22:30:47.420000+00:00
L1C_T60KXG_A018373_20181228T223002,S2A_MSIL1C_20181228T223001_N0207_R072_T60KXG_20181228T233843,GS2A_20181228T223001_018373_N02.07,60KXG,2018-12-28T22:30:32.650000Z,465663671.0,82.5721,,2018-12-28T23:38:43.000000Z,-16.2732101928,-17.271103007,177.935832618,178.78561741400003,gs://gcp-public-data-sentinel-2/tiles/60/K/XG/S2A_MSIL1C_20181228T223001_N0207_R072_T60KXG_20181228T233843.SAFE,2018-12-28 22:30:32.650000+00:00
L1C_T60LYH_A018373_20181228T223002,S2A_MSIL1C_20181228T223001_N0207_R072_T60LYH_20181228T233843,GS2A_20181228T223001_018373_N02.07,60LYH,2018-12-28T22:30:10.220000Z,25643311.0,98.0677,,2018-12-28T23:38:43.000000Z,-15.36762212,-15.9079767805,178.862818087,178.98947075599997,gs://gcp-public-data-sentinel-2/tiles/60/L/YH/S2A_MSIL1C_20181228T223001_N0207_R072_T60LYH_20181228T233843.SAFE,2018-12-28 22:30:10.220000+00:00
L1C_T01KAA_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T01KAA_20181230T233217,GS2B_20181230T221939_009493_N02.07,01KAA,2018-12-30T22:20:51.350000Z,566328973.0,99.5819,,2018-12-30T23:32:17.000000Z,-17.1493468413,-18.1572504155,-180.77971446799998,-179.72836174,gs://gcp-public-data-sentinel-2/tiles/01/K/AA/S2B_MSIL1C_20181230T221939_N0207_R029_T01KAA_20181230T233217.SAFE,2018-12-30 22:20:51.350000+00:00
L1C_T01KAB_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T01KAB_20181230T233217,GS2B_20181230T221939_009493_N02.07,01KAB,2018-12-30T22:20:36.730000Z,578044573.0,99.7826,,2018-12-30T23:32:17.000000Z,-16.2476729268,-17.254756971400003,-180.760880688,-179.715554282,gs://gcp-public-data-sentinel-2/tiles/01/K/AB/S2B_MSIL1C_20181230T221939_N0207_R029_T01KAB_20181230T233217.SAFE,2018-12-30 22:20:36.730000+00:00
L1C_T01KAU_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T01KAU_20181230T233217,GS2B_20181230T221939_009493_N02.07,01KAU,2018-12-30T22:21:20.460000Z,686296478.0,85.5732,,2018-12-30T23:32:17.000000Z,-18.953474705799998,-19.9630305843,179.179173057,180.24358312599998,gs://gcp-public-data-sentinel-2/tiles/01/K/AU/S2B_MSIL1C_20181230T221939_N0207_R029_T01KAU_20181230T233217.SAFE,2018-12-30 22:21:20.460000+00:00
L1C_T01KAV_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T01KAV_20181230T233217,GS2B_20181230T221939_009493_N02.07,01KAV,2018-12-30T22:21:05.790000Z,663972673.0,94.0166,,2018-12-30T23:32:17.000000Z,-18.051462764300002,-19.0601902679,-180.799690983,-179.741978808,gs://gcp-public-data-sentinel-2/tiles/01/K/AV/S2B_MSIL1C_20181230T221939_N0207_R029_T01KAV_20181230T233217.SAFE,2018-12-30 22:21:05.790000+00:00
L1C_T01KBA_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T01KBA_20181230T233217,GS2B_20181230T221939_009493_N02.07,01KBA,2018-12-30T22:20:47.820000Z,442408968.0,100.0,,2018-12-30T23:32:17.000000Z,-17.1646514741,-18.1650266382,-179.835707339,-178.905510189,gs://gcp-public-data-sentinel-2/tiles/01/K/BA/S2B_MSIL1C_20181230T221939_N0207_R029_T01KBA_20181230T233217.SAFE,2018-12-30 22:20:47.820000+00:00
L1C_T01KBB_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T01KBB_20181230T233217,GS2B_20181230T221939_009493_N02.07,01KBB,2018-12-30T22:20:33.260000Z,566925643.0,99.6593,,2018-12-30T23:32:17.000000Z,-16.2621285107,-17.2640754866,-179.821559642,-178.78018789900003,gs://gcp-public-data-sentinel-2/tiles/01/K/BB/S2B_MSIL1C_20181230T221939_N0207_R029_T01KBB_20181230T233217.SAFE,2018-12-30 22:20:33.260000+00:00
L1C_T01KBU_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T01KBU_20181230T233217,GS2B_20181230T221939_009493_N02.07,01KBU,2018-12-30T22:21:17.190000Z,274318213.0,93.1612,,2018-12-30T23:32:17.000000Z,-18.9705030826,-19.9664821678,-179.86659151900002,-179.315872208,gs://gcp-public-data-sentinel-2/tiles/01/K/BU/S2B_MSIL1C_20181230T221939_N0207_R029_T01KBU_20181230T233217.SAFE,2018-12-30 22:21:17.190000+00:00
L1C_T01KBV_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T01KBV_20181230T233217,GS2B_20181230T221939_009493_N02.07,01KBV,2018-12-30T22:21:02.580000Z,352860419.0,92.4487,,2018-12-30T23:32:17.000000Z,-18.067625056199997,-19.0660196118,-179.850713755,-179.110150594,gs://gcp-public-data-sentinel-2/tiles/01/K/BV/S2B_MSIL1C_20181230T221939_N0207_R029_T01KBV_20181230T233217.SAFE,2018-12-30 22:21:02.580000+00:00
L1C_T01LAC_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T01LAC_20181230T233217,GS2B_20181230T221939_009493_N02.07,01LAC,2018-12-30T22:20:22.100000Z,575357646.0,99.7481,,2018-12-30T23:32:17.000000Z,-15.3453637199,-16.3516309739,-180.74314115400003,-179.703523684,gs://gcp-public-data-sentinel-2/tiles/01/L/AC/S2B_MSIL1C_20181230T221939_N0207_R029_T01LAC_20181230T233217.SAFE,2018-12-30 22:20:22.100000+00:00
L1C_T60KWD_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T60KWD_20181230T233217,GS2B_20181230T221939_009493_N02.07,60KWD,2018-12-30T22:21:28.250000Z,268555423.0,46.4806,,2018-12-30T23:32:17.000000Z,-18.9894937317,-19.983855718,177.55143753599998,178.04920705400002,gs://gcp-public-data-sentinel-2/tiles/60/K/WD/S2B_MSIL1C_20181230T221939_N0207_R029_T60KWD_20181230T233217.SAFE,2018-12-30 22:21:28.250000+00:00
L1C_T60KWE_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T60KWE_20181230T233217,GS2B_20181230T221939_009493_N02.07,60KWE,2018-12-30T22:21:15.480000Z,88279590.0,96.4184,,2018-12-30T23:32:17.000000Z,-18.0856500249,-19.0791778695,177.77706871200002,178.04338680900003,gs://gcp-public-data-sentinel-2/tiles/60/K/WE/S2B_MSIL1C_20181230T221939_N0207_R029_T60KWE_20181230T233217.SAFE,2018-12-30 22:21:15.480000+00:00
L1C_T60KXD_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T60KXD_20181230T233217,GS2B_20181230T221939_009493_N02.07,60KXD,2018-12-30T22:21:24.960000Z,743926158.0,52.6482,,2018-12-30T23:32:17.000000Z,-18.9817051607,-19.9821398122,177.94993370400002,179.004886758,gs://gcp-public-data-sentinel-2/tiles/60/K/XD/S2B_MSIL1C_20181230T221939_N0207_R029_T60KXD_20181230T233217.SAFE,2018-12-30 22:21:24.960000+00:00
L1C_T60KXE_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T60KXE_20181230T233217,GS2B_20181230T221939_009493_N02.07,60KXE,2018-12-30T22:21:10.570000Z,641763835.0,94.7535,,2018-12-30T23:32:17.000000Z,-18.0782571546,-19.0783688072,177.946609393,178.993772677,gs://gcp-public-data-sentinel-2/tiles/60/K/XE/S2B_MSIL1C_20181230T221939_N0207_R029_T60KXE_20181230T233217.SAFE,2018-12-30 22:21:10.570000+00:00
L1C_T60KXF_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T60KXF_20181230T233217,GS2B_20181230T221939_009493_N02.07,60KXF,2018-12-30T22:20:56.080000Z,514889837.0,97.3037,,2018-12-30T23:32:17.000000Z,-17.1747193588,-18.1742222512,178.001011767,178.983268462,gs://gcp-public-data-sentinel-2/tiles/60/K/XF/S2B_MSIL1C_20181230T221939_N0207_R029_T60KXF_20181230T233217.SAFE,2018-12-30 22:20:56.080000+00:00
L1C_T60KXG_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T60KXG_20181230T233217,GS2B_20181230T221939_009493_N02.07,60KXG,2018-12-30T22:20:41.360000Z,346912653.0,99.693,,2018-12-30T23:32:17.000000Z,-16.2716376801,-17.2695851314,178.221763708,178.973365455,gs://gcp-public-data-sentinel-2/tiles/60/K/XG/S2B_MSIL1C_20181230T221939_N0207_R029_T60KXG_20181230T233217.SAFE,2018-12-30 22:20:41.360000+00:00
L1C_T60KYD_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T60KYD_20181230T233217,GS2B_20181230T221939_009493_N02.07,60KYD,2018-12-30T22:21:21.580000Z,703674975.0,82.7744,,2018-12-30T23:32:17.000000Z,-18.9690605254,-19.9744194106,178.89929258700002,179.959368783,gs://gcp-public-data-sentinel-2/tiles/60/K/YD/S2B_MSIL1C_20181230T221939_N0207_R029_T60KYD_20181230T233217.SAFE,2018-12-30 22:21:21.580000+00:00
L1C_T60KYE_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T60KYE_20181230T233217,GS2B_20181230T221939_009493_N02.07,60KYE,2018-12-30T22:21:07.210000Z,679483456.0,94.995,,2018-12-30T23:32:17.000000Z,-18.0662559481,-19.0710244241,178.88933617900003,179.942978909,gs://gcp-public-data-sentinel-2/tiles/60/K/YE/S2B_MSIL1C_20181230T221939_N0207_R029_T60KYE_20181230T233217.SAFE,2018-12-30 22:21:07.210000+00:00
L1C_T60KYF_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T60KYF_20181230T233217,GS2B_20181230T221939_009493_N02.07,60KYF,2018-12-30T22:20:52.610000Z,585551420.0,98.6963,,2018-12-30T23:32:17.000000Z,-17.1633549664,-18.167535603399998,178.87994597,179.92748847099998,gs://gcp-public-data-sentinel-2/tiles/60/K/YF/S2B_MSIL1C_20181230T221939_N0207_R029_T60KYF_20181230T233217.SAFE,2018-12-30 22:20:52.610000+00:00
L1C_T60KYG_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T60KYG_20181230T233217,GS2B_20181230T221939_009493_N02.07,60KYG,2018-12-30T22:20:38.230000Z,567975693.0,99.9961,,2018-12-30T23:32:17.000000Z,-16.2609039462,-17.264498978699997,178.871114223,179.912884377,gs://gcp-public-data-sentinel-2/tiles/60/K/YG/S2B_MSIL1C_20181230T221939_N0207_R029_T60KYG_20181230T233217.SAFE,2018-12-30 22:20:38.230000+00:00
L1C_T60LYH_A009493_20181230T221936,S2B_MSIL1C_20181230T221939_N0207_R029_T60LYH_20181230T233217,GS2B_20181230T221939_009493_N02.07,60LYH,2018-12-30T22:20:23.560000Z,568300406.0,99.9879,,2018-12-30T23:32:17.000000Z,-15.3578237805,-16.3608345331,178.86281816099998,179.899128982,gs://gcp-public-data-sentinel-2/tiles/60/L/YH/S2B_MSIL1C_20181230T221939_N0207_R029_T60LYH_20181230T233217.SAFE,2018-12-30 22:20:23.560000+00:00
L1C_T01KAU_A018430_20190101T221003,S2A_MSIL1C_20190101T220911_N0207_R129_T01KAU_20190101T230922,GS2A_20190101T220911_018430_N02.07,01KAU,2019-01-01T22:11:25.370000Z,40785268.0,98.7839,,2019-01-01T23:09:22.000000Z,-19.3144503005,-19.9630320981,-179.92328948099998,-179.76216397099998,gs://gcp-public-data-sentinel-2/tiles/01/K/AU/S2A_MSIL1C_20190101T220911_N0207_R129_T01KAU_20190101T230922.SAFE,2019-01-01 22:11:25.370000+00:00
L1C_T01KBA_A018430_20190101T221003,S2A_MSIL1C_20190101T220911_N0207_R129_T01KBA_20190101T230922,GS2A_20190101T220911_018430_N02.07,01KBA,2019-01-01T22:10:49.230000Z,381587066.0,90.7349,,2019-01-01T23:09:22.000000Z,-17.1719761779,-18.1684172299,-179.47700355400002,-178.788591118,gs://gcp-public-data-sentinel-2/tiles/01/K/BA/S2A_MSIL1C_20190101T220911_N0207_R129_T01KBA_20190101T230922.SAFE,2019-01-01 22:10:49.230000+00:00
L1C_T01KBB_A018430_20190101T221003,S2A_MSIL1C_20190101T220911_N0207_R129_T01KBB_20190101T230922,GS2A_20190101T220911_018430_N02.07,01KBB,2019-01-01T22:10:34.850000Z,224406097.0,98.9093,,2019-01-01T23:09:22.000000Z,-16.2711305922,-17.2653340184,-179.256817227,-178.78018789900003,gs://gcp-public-data-sentinel-2/tiles/01/K/BB/S2A_MSIL1C_20190101T220911_N0207_R129_T01KBB_20190101T230922.SAFE,2019-01-01 22:10:34.850000+00:00
L1C_T01KBU_A018430_20190101T221003,S2A_MSIL1C_20190101T220911_N0207_R129_T01KBU_20190101T230922,GS2A_20190101T220911_018430_N02.07,01KBU,2019-01-01T22:11:18.750000Z,614624468.0,99.2476,,2019-01-01T23:09:22.000000Z,-18.9730644191,-19.9753956575,-179.866593161,-178.80699885299998,gs://gcp-public-data-sentinel-2/tiles/01/K/BU/S2A_MSIL1C_20190101T220911_N0207_R129_T01KBU_20190101T230922.SAFE,2019-01-01 22:11:18.750000+00:00
L1C_T01KBV_A018430_20190101T221003,S2A_MSIL1C_20190101T220911_N0207_R129_T01KBV_20190101T230922,GS2A_20190101T220911_018430_N02.07,01KBV,2019-01-01T22:11:04.110000Z,514060458.0,95.587,,2019-01-01T23:09:22.000000Z,-18.0728170213,-19.0719539543,-179.69919902900003,-178.797524673,gs://gcp-public-data-sentinel-2/tiles/01/K/BV/S2A_MSIL1C_20190101T220911_N0207_R129_T01KBV_20190101T230922.SAFE,2019-01-01 22:11:04.110000+00:00
L1C_T01KCA_A018430_20190101T221003,S2A_MSIL1C_20190101T220911_N0207_R129_T01KCA_20190101T230922,GS2A_20190101T220911_018430_N02.07,01KCA,2019-01-01T22:10:46.420000Z,636413752.0,99.2143,,2019-01-01T23:09:22.000000Z,-17.175597105999998,-18.1749404864,-178.89085005299998,-177.848294096,gs://gcp-public-data-sentinel-2/tiles/01/K/CA/S2A_MSIL1C_20190101T220911_N0207_R129_T01KCA_20190101T230922.SAFE,2019-01-01 22:10:46.420000+00:00
L1C_T01KCT_A018430_20190101T221003,S2A_MSIL1C_20190101T220911_N0207_R129_T01KCT_20190101T230922,GS2A_20190101T220911_018430_N02.07,01KCT,2019-01-01T22:11:30.190000Z,774186956.0,54.3349,,2019-01-01T23:09:22.000000Z,-19.8855439061,-20.8857781695,-178.922649571,-177.861783394,gs://gcp-public-data-sentinel-2/tiles/01/K/CT/S2A_MSIL1C_20190101T220911_N0207_R129_T01KCT_20190101T230922.SAFE,2019-01-01 22:11:30.190000+00:00
L1C_T01KCU_A018430_20190101T221003,S2A_MSIL1C_20190101T220911_N0207_R129_T01KCU_20190101T230922,GS2A_20190101T220911_018430_N02.07,01KCU,2019-01-01T22:11:15.560000Z,693396430.0,97.3759,,2019-01-01T23:09:22.000000Z,-18.9826816155,-19.9826190002,-178.911462674,-177.857029028,gs://gcp-public-data-sentinel-2/tiles/01/K/CU/S2A_MSIL1C_20190101T220911_N0207_R129_T01KCU_20190101T230922.SAFE,2019-01-01 22:11:15.560000+00:00
